IP,TimeStamp,URL,Status
10.129.2.1,2018-01-29 20:23:55,GET /standings.php?id=13 HTTP/1.1,401
10.131.0.1,2017-11-16 20:03:51,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.129.2.1,2017-11-30 12:33:48,GET /details.php?id=42 HTTP/1.1,400
10.128.2.1,2017-12-17 18:41:40,GET /logout.php HTTP/1.0,403
10.128.2.1,2017-12-01 15:01:25,GET /details.php?id=41 HTTP/1.1,200
10.130.2.1,2017-11-17 13:28:48,GET /profile.php?user=emrul_mu HTTP/1.1,403
10.130.2.1,2017-12-01 06:23:57,GET / HTTP/1.1,302
10.128.2.1,2018-01-29 20:18:28,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-30 19:48:37,GET / HTTP/1.1,302
10.130.2.1,2017-11-09 14:39:52,GET /fonts/glyphicons-halflings-regular.woff2 HTTP/1.1,400
10.131.0.1,2017-11-18 07:06:09,GET /home.php HTTP/1.1,200
10.129.2.1,2017-12-01 15:00:45,GET /css/bootstrap.min.css.map HTTP/1.1,400
10.128.2.1,2017-11-30 06:33:14,GET /showcode.php?id=290&nm=Rakib_1603065 HTTP/1.1,401
10.131.0.1,2017-11-30 16:37:03,GET /showcode.php?id=290&nm=Rakib_1603065 HTTP/1.1,401
10.130.2.1,2017-11-25 21:40:45,POST /pcompile.php HTTP/1.1,200
10.131.2.1,2017-11-24 07:27:43,GET /contestsubmit.php?id=42 HTTP/1.1,401
10.131.2.1,2017-11-30 15:35:36,GET /editcontest.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,403
10.129.2.1,2017-11-29 14:06:05,GET /submit.php?id=78 HTTP/1.1,400
10.131.2.1,2017-12-21 22:25:11,GET /description.php?name=RUET HTTP/1.1,403
10.129.2.1,2017-11-17 05:53:36,GET / HTTP/1.1,302
10.129.2.1,2017-11-30 15:55:20,GET /details.php?id=45 HTTP/1.1,200
10.129.2.1,2017-11-29 15:56:21,GET /details.php?id=39 HTTP/1.1,401
10.129.2.1,2017-12-01 06:24:43,GET /contestproblem.php?name=ncpc_ruet HTTP/1.1,403
10.131.0.1,2017-11-30 17:48:43,GET /css/bootstrap.min.css.map HTTP/1.1,401
10.129.2.1,2018-01-29 20:19:11,GET /details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP/1.1,403
10.131.0.1,2017-11-12 00:48:37,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-30 17:14:53,GET /contestsubmit.php?id=44 HTTP/1.1,403
10.130.2.1,2017-11-30 19:48:37,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-24 06:40:59,GET /archive.php HTTP/1.1,401
10.131.0.1,2017-11-16 17:21:53,GET /profile.php HTTP/1.0,401
10.130.2.1,2017-11-08 18:44:44,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,403
10.130.2.1,2017-11-13 17:58:38,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-30 18:19:47,GET /allsubmission.php?page=5 HTTP/1.1,400
10.130.2.1,2017-11-12 19:43:41,GET /img/ruet.png HTTP/1.1,200
10.131.0.1,2017-11-30 12:53:33,GET /description.php?id=73 HTTP/1.1,400
10.131.0.1,2017-12-14 20:14:50,GET /contest.php HTTP/1.1,200
10.131.0.1,2017-11-30 14:39:59,GET /description.php?id=78 HTTP/1.1,403
10.131.2.1,2017-11-23 20:17:58,GET /home.php HTTP/1.1,200
10.129.2.1,2017-11-11 19:32:54,GET /contestsubmit.php?id=45 HTTP/1.1,403
10.129.2.1,2017-11-12 12:44:08,GET /home.php HTTP/1.1,200
10.129.2.1,2017-11-30 15:39:47,GET /profile.php?user=DevSkill HTTP/1.1,401
10.130.2.1,2018-01-29 20:23:34,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-17 04:35:39,POST /process.php HTTP/1.1,302
10.129.2.1,2017-11-13 16:04:30,GET /details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP/1.1,400
10.130.2.1,2017-11-30 12:02:41,GET /css/main.css HTTP/1.1,200
10.128.2.1,2017-11-23 18:12:34,GET /dcss/bootstrap-datetimepicker.min.css HTTP/1.1,401
10.129.2.1,2017-12-20 08:16:21,GET /submit.php HTTP/1.0,403
10.131.2.1,2017-11-13 16:17:16,GET /setcontest.php HTTP/1.1,400
10.130.2.1,2017-11-12 05:59:17,GET /css/style.css HTTP/1.1,200
10.130.2.1,2017-12-16 16:20:41,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,2017-11-12 12:59:04,GET /archive.php?page=2 HTTP/1.1,200
10.128.2.1,2018-01-29 20:18:28,GET /home.php HTTP/1.1,302
10.130.2.1,2017-12-16 18:04:19,GET /pcompile.php HTTP/1.0,403
10.131.0.1,2018-01-29 20:20:51,GET /login.php HTTP/1.1,200
10.131.0.1,2017-12-21 22:23:50,GET /showcode.php?id=283&nm=ashadullah HTTP/1.1,401
10.131.0.1,2017-11-22 05:58:18,GET /contestsubmit.php?id=43 HTTP/1.1,401
10.131.0.1,2018-01-29 20:27:41,GET /home.php HTTP/1.1,302
10.130.2.1,2017-11-11 19:14:20,GET /contestsubmission.php HTTP/1.0,403
10.129.2.1,2017-11-30 18:54:57,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,2017-11-30 16:33:56,POST /action.php HTTP/1.1,403
10.128.2.1,2017-11-14 21:01:58,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1,2017-11-25 18:25:12,GET /profile.php?user=bala HTTP/1.1,403
10.131.2.1,2017-11-11 19:39:56,GET /details.php?id=45 HTTP/1.1,401
10.130.2.1,2017-11-29 17:55:00,GET / HTTP/1.1,302
10.128.2.1,2018-01-18 12:50:35,GET /createadmin.php HTTP/1.1,302
10.131.0.1,2017-11-30 15:01:12,GET /details.php?id=44 HTTP/1.1,200
10.130.2.1,2018-01-29 20:18:10,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,2017-11-30 12:22:24,GET /description.php HTTP/1.0,403
10.129.2.1,2017-11-29 17:57:38,GET /contestproblem.php?name=ROJ%20Testing%20Contest%201 HTTP/1.1,403
10.131.2.1,2017-11-13 16:05:01,GET /home.php HTTP/1.1,200
10.130.2.1,2017-12-16 18:03:48,GET /showcode.php?id=294&nm=Rakib_1603065 HTTP/1.1,403
10.130.2.1,2017-11-30 16:31:14,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,2018-01-29 20:26:49,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-30 19:21:36,GET /css/main.css HTTP/1.1,200
10.130.2.1,2017-12-01 22:22:15,GET /allsubmission.php?name=mahadi HTTP/1.1,403
10.129.2.1,2017-11-30 09:56:28,GET /profile.php?user=uva HTTP/1.1,400
10.131.2.1,2017-11-30 15:57:24,GET /compiler.php HTTP/1.1,200
10.130.2.1,2017-11-17 15:12:17,GET /details.php?id=3 HTTP/1.1,401
10.130.2.1,2017-12-03 05:58:36,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-12 11:18:28,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1,2017-11-30 12:58:35,GET /showcode.php?id=283&nm=ashadullah HTTP/1.1,403
10.129.2.1,2017-11-17 19:39:37,GET /sign.php HTTP/1.1,200
10.128.2.1,2017-11-30 12:17:19,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,2017-11-26 20:01:20,GET /logout.php HTTP/1.1,302
10.131.2.1,2017-11-29 16:44:34,GET /archive.php HTTP/1.0,400
10.128.2.1,2017-11-17 18:21:30,GET /home.php HTTP/1.1,200
10.131.0.1,2017-11-16 06:53:59,GET /robots.txt HTTP/1.1,404
10.131.2.1,2017-11-30 16:21:48,GET /robots.txt HTTP/1.1,400
10.130.2.1,2018-01-29 20:26:47,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-11 19:23:53,GET /description.php?id=60 HTTP/1.1,400
10.130.2.1,2017-11-30 15:33:20,GET /showcode.php?id=296&nm=bruce HTTP/1.1,401
10.130.2.1,2017-12-21 15:44:42,GET /robots.txt HTTP/1.1,404
10.131.0.1,2017-11-11 19:40:31,GET /details.php HTTP/1.0,401
10.131.0.1,2017-11-30 16:43:10,GET /css/normalize.css HTTP/1.1,200
10.131.2.1,2017-11-30 15:06:33,GET /allsubmission.php?name=zerocool HTTP/1.1,401
10.131.0.1,2017-11-09 09:10:12,GET / HTTP/1.1,302
10.130.2.1,2018-01-29 20:24:45,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-19 20:55:25,GET /archive.php HTTP/1.0,400
10.130.2.1,2017-11-30 13:51:19,GET /login.php HTTP/1.1,200
10.128.2.1,2017-12-14 10:16:13,GET /showcode.php?id=285&nm=ksrsingh HTTP/1.1,400
10.131.0.1,2017-11-30 20:43:11,GET /details.php?id=45 HTTP/1.1,403
10.128.2.1,2017-12-01 14:58:30,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.128.2.1,2017-12-01 13:18:41,GET /contestsubmission.php?id=13 HTTP/1.1,400
10.131.0.1,2017-12-01 10:32:00,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,2017-11-14 15:51:23,GET /contestproblem.php?name=RUET%20OJ%20Final%20Test HTTP/1.1,403
10.130.2.1,2017-12-12 07:51:43,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.2.1,2017-11-20 06:49:11,GET /standings.php?id=3 HTTP/1.1,403
10.130.2.1,2018-01-29 20:26:52,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-29 15:41:34,GET /details.php?name=Another%20Multiplication%20Game&cod=16 HTTP/1.1,400
10.128.2.1,2018-01-29 20:24:25,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-29 16:46:29,POST /process.php HTTP/1.1,302
10.131.0.1,2017-12-03 08:02:39,GET /sign.php HTTP/1.1,200
10.131.0.1,2018-01-29 20:18:09,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,2017-12-01 10:52:31,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,2017-11-30 18:04:32,GET /details.php?name=Magic%20Square&cod=13 HTTP/1.1,401
10.128.2.1,2017-12-13 08:05:40,GET /css/normalize.css HTTP/1.1,200
10.131.2.1,2017-11-30 12:50:19,GET /description.php?name=Google%20feeling%20lucky. HTTP/1.1,401
10.131.2.1,2017-11-16 15:51:04,GET /fonts/fontawesome-webfont.eot?v=4.6.3 HTTP/1.1,401
10.129.2.1,2017-11-29 18:40:16,GET /login.php HTTP/1.1,200
10.131.2.1,2017-12-21 22:25:11,GET /contestsubmission.php?id=14&show=bruce HTTP/1.1,401
10.131.0.1,2017-12-14 07:09:12,GET /login.php HTTP/1.1,200
10.131.0.1,2017-12-01 07:03:37,GET /css/font-awesome.min.css HTTP/1.1,304
10.131.2.1,2017-11-26 21:02:06,GET /img/ruet.png HTTP/1.1,400
10.131.2.1,2017-11-30 16:17:19,GET /contestproblem.php?name=ncpc_ruet HTTP/1.1,401
10.128.2.1,2017-11-30 15:55:45,GET /profile.php?user=samin_1610002 HTTP/1.1,400
10.130.2.1,2018-01-29 20:23:38,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,2017-11-30 15:56:26,GET /profile.php?user=saif_1603035 HTTP/1.1,403
10.128.2.1,2018-01-29 20:23:25,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-24 16:00:51,GET /home.php HTTP/1.1,200
10.128.2.1,2017-12-23 04:59:28,GET /details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP/1.1,403
10.131.2.1,2017-11-29 18:40:27,GET /edit.php?name=m.r.saurov HTTP/1.1,401
10.130.2.1,2017-11-30 16:09:50,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,2017-11-16 15:23:42,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1,2018-01-29 20:26:52,GET /home.php HTTP/1.1,302
10.130.2.1,2017-11-30 15:56:15,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304
10.131.2.1,2017-11-11 19:14:21,GET /css/main.css HTTP/1.1,200
10.129.2.1,2017-12-03 14:45:33,GET /profile.php?user=DevSkill HTTP/1.1,403
10.131.0.1,2017-11-30 17:36:04,GET /login.php?value=fail HTTP/1.1,200
10.131.0.1,2017-11-30 17:30:04,GET /contestsubmission.php?id=16&page=1 HTTP/1.1,401
10.129.2.1,2017-11-12 12:00:09,GET /robots.txt HTTP/1.1,404
10.129.2.1,2017-11-30 17:25:21,GET /profile.php?user=st.zuhori HTTP/1.1,401
10.130.2.1,2017-12-01 19:02:05,GET /css/normalize.css HTTP/1.1,200
10.131.2.1,2017-11-17 18:34:44,GET /editcontestproblem.php?id=43 HTTP/1.1,400
10.131.2.1,2017-11-22 23:19:24,GET /css/normalize.css HTTP/1.1,200
10.128.2.1,2017-11-30 16:14:36,GET /fonts/fontawesome-webfont.eot? HTTP/1.1,400
10.129.2.1,2017-11-30 16:21:48,GET /edit.php?name=Shawon14012 HTTP/1.1,400
10.131.0.1,2017-11-12 12:39:05,GET /showcode.php?id=283&nm=ashadullah HTTP/1.1,200
10.130.2.1,2017-12-02 19:28:56,GET /contestproblem.php?name=Toph%20Contest%202 HTTP/1.1,401
10.130.2.1,2017-11-30 15:03:30,GET /index.php HTTP/1.1,400
10.128.2.1,2018-01-29 20:18:06,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-25 15:28:48,GET /login.php HTTP/1.1,200
10.131.2.1,2017-12-01 18:12:42,GET /details.php?id=33 HTTP/1.1,401
10.129.2.1,2017-11-23 13:51:41,GET /profile.php?user=sammm HTTP/1.1,401
10.129.2.1,2017-11-17 05:20:59,GET /css/main.css HTTP/1.1,304
10.129.2.1,2017-11-19 06:49:17,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,2017-11-11 19:40:03,GET /description.php?id=77 HTTP/1.1,200
10.131.2.1,2017-11-30 15:57:05,GET /archive.php HTTP/1.0,403
10.129.2.1,2017-11-17 04:34:09,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.129.2.1,2017-11-23 07:15:57,GET /home.php HTTP/1.1,200
10.131.0.1,2017-11-30 15:54:57,GET /standings.php?id=16 HTTP/1.1,200
10.130.2.1,2018-01-29 20:20:52,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-30 16:04:19,GET /compiler.php HTTP/1.1,200
10.130.2.1,2018-01-29 20:18:16,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,2017-11-19 20:59:00,GET /css/bootstrap.min.css HTTP/1.1,401
10.130.2.1,2017-11-30 12:52:34,GET /profile.php?user=moshiur_cse15 HTTP/1.1,401
10.131.2.1,2017-11-30 21:48:22,GET /login.php HTTP/1.1,200
10.130.2.1,2018-01-29 20:26:58,GET /home.php HTTP/1.1,302
10.130.2.1,2017-11-30 15:12:34,POST /process.php HTTP/1.1,302
10.130.2.1,2017-11-30 19:21:35,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.2.1,2017-11-10 15:55:51,GET /action.php HTTP/1.0,400
10.128.2.1,2017-11-30 15:22:26,GET /details.php?id=42 HTTP/1.1,200
10.131.0.1,2017-11-18 21:55:34,GET /submit.php?id=68 HTTP/1.1,400
10.130.2.1,2017-11-30 15:26:41,GET /css/style.css HTTP/1.1,401
10.131.2.1,2017-12-02 12:10:57,GET /description.php?name=The%20Triangle HTTP/1.1,400
10.131.2.1,2017-11-30 15:34:08,GET /submit.php?id=78 HTTP/1.1,401
10.130.2.1,2017-11-29 22:21:17,GET /css/bootstrap.min.css HTTP/1.1,200
10.128.2.1,2018-01-29 20:24:27,GET /details.php?id=46 HTTP/1.1,403
10.130.2.1,2017-11-30 18:00:46,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.128.2.1,2018-01-18 12:46:42,GET /css/style.css HTTP/1.1,200
10.129.2.1,2017-11-30 16:34:02,GET /contest.php HTTP/1.1,200
10.131.2.1,2017-11-29 17:24:04,GET /fonts/glyphicons-halflings-regular.woff2 HTTP/1.1,401
10.131.2.1,2017-11-30 17:52:21,GET /standings.php?id=16 HTTP/1.1,200
10.131.0.1,2017-11-12 12:38:55,GET /contestsubmission.php?id=13&page=2 HTTP/1.1,401
10.128.2.1,2017-11-30 16:24:29,GET /process.php HTTP/1.0,403
10.129.2.1,2017-11-30 16:34:33,GET /home.php HTTP/1.1,200
10.131.0.1,2017-12-13 19:17:03,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,2018-01-29 20:26:34,GET /home.php HTTP/1.1,302
10.131.0.1,2017-11-30 19:23:51,GET /description.php?id=62 HTTP/1.1,403
10.130.2.1,2017-12-17 04:59:31,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.128.2.1,2018-01-29 20:20:32,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,2017-12-01 09:06:05,GET /description.php?name=Many%20a%20little%20makes%20a%20mickle HTTP/1.1,403
10.131.0.1,2017-12-16 15:10:46,GET /js/chart.min.js HTTP/1.1,400
10.129.2.1,2018-01-29 20:23:23,GET /profile.php?user=mkarzymat HTTP/1.1,400
10.128.2.1,2018-01-29 20:23:41,GET /login.php HTTP/1.1,200
10.131.0.1,2018-01-29 20:26:30,GET /home.php HTTP/1.1,302
10.131.0.1,2017-11-08 07:32:26,GET /robots.txt HTTP/1.1,404
10.131.0.1,2017-11-14 19:18:17,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-22 23:20:44,GET /showcode.php?id=288&nm=Riyal_RUET HTTP/1.1,403
10.130.2.1,2017-11-17 16:48:00,GET /css/normalize.css HTTP/1.1,200
10.129.2.1,2017-11-12 20:30:32,GET / HTTP/1.1,302
10.128.2.1,2017-12-15 19:15:21,GET /submit.php?id=77 HTTP/1.1,403
10.131.2.1,2017-11-25 19:27:20,GET /logout.php HTTP/1.0,400
10.129.2.1,2017-11-30 17:46:17,GET /details.php?id=44 HTTP/1.1,400
10.129.2.1,2017-11-30 19:29:33,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,2017-11-25 15:29:23,GET /home.php HTTP/1.1,200
10.130.2.1,2017-11-13 13:02:47,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304
10.130.2.1,2017-12-03 14:40:19,GET /js/vendor/moment.min.js HTTP/1.1,200
10.130.2.1,2017-12-01 13:18:42,GET /css/style.css HTTP/1.1,200
10.131.2.1,2018-01-29 20:17:49,GET /details.php?id=3 HTTP/1.1,400
10.129.2.1,2017-11-29 16:28:12,GET /css/bootstrap.min.css HTTP/1.1,200
10.130.2.1,2017-11-30 16:52:28,GET /description.php?id=75 HTTP/1.1,403
10.131.0.1,2018-01-29 20:24:28,GET /submit.php?id=78 HTTP/1.1,401
10.128.2.1,2017-11-30 16:35:31,GET /profile.php?user=shawon HTTP/1.1,200
10.128.2.1,2017-11-30 16:49:30,GET /showcode.php?id=290&nm=Rakib_1603065 HTTP/1.1,400
10.129.2.1,2017-11-29 15:41:25,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.131.2.1,2017-11-30 17:16:32,GET /profile.php?user=m.r.saurov HTTP/1.1,200
10.130.2.1,2018-01-29 20:20:25,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-29 17:55:02,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.130.2.1,2018-01-29 20:23:34,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,2018-01-29 20:24:42,GET /home.php HTTP/1.1,302
10.130.2.1,2017-11-29 15:11:41,GET /profile.php?user=dhruba_1603088 HTTP/1.1,401
10.130.2.1,2017-11-10 06:49:29,GET /login.php HTTP/1.1,200
10.131.0.1,2017-12-14 15:31:34,GET /css/style.css HTTP/1.1,200
10.131.2.1,2017-12-03 14:33:31,GET /css/normalize.css HTTP/1.1,200
10.129.2.1,2017-12-01 22:21:59,GET /home.php HTTP/1.1,200
10.131.2.1,2017-11-30 15:32:11,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1,2017-11-26 19:31:16,GET /showcode.php?id=289&nm=Rakib_1603065 HTTP/1.1,403
10.131.2.1,2017-11-14 06:27:39,GET /robots.txt HTTP/1.1,404
10.131.0.1,2017-11-07 23:59:19,POST /archive.php HTTP/1.1,403
10.131.0.1,2017-11-26 20:01:42,GET /fonts/fontawesome-webfont.woff?v=4.6.3 HTTP/1.1,403
10.128.2.1,2017-11-25 17:27:57,GET /details.php?id=33 HTTP/1.1,200
10.131.0.1,2017-12-19 21:27:32,GET / HTTP/1.1,302
10.128.2.1,2018-01-29 20:21:57,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-09 06:35:25,GET /img/ruet.png HTTP/1.1,200
10.129.2.1,2017-11-30 17:15:38,GET /details.php?id=45 HTTP/1.1,401
10.129.2.1,2017-12-12 09:23:26,GET /profile.php?user=saif_1603035 HTTP/1.1,403
10.129.2.1,2017-12-01 07:04:31,GET /css/style.css HTTP/1.1,304
10.131.2.1,2017-11-30 17:15:39,GET /description.php?id=55 HTTP/1.1,400
10.131.2.1,2017-11-25 15:44:22,POST /compile.php HTTP/1.1,200
10.131.2.1,2017-11-30 15:06:54,GET /contestsubmission.php?id=16&show=FFIsty_1603011 HTTP/1.1,400
10.131.2.1,2017-11-10 15:55:47,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304
10.131.2.1,2017-11-25 16:01:59,GET /home.php HTTP/1.1,200
10.130.2.1,2017-11-19 22:06:28,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.2.1,2017-11-30 17:45:55,GET /profile.php?user=ashadullah HTTP/1.1,400
10.128.2.1,2017-11-30 16:20:38,GET /img/ruet.png HTTP/1.1,200
10.131.0.1,2017-11-30 16:14:38,GET /profile.php?user=dhruba_1603088 HTTP/1.1,400
10.130.2.1,2017-11-30 16:59:46,POST /contestsubmission.php HTTP/1.1,403
10.128.2.1,2017-12-14 15:32:01,GET /login.php HTTP/1.1,200
10.130.2.1,2017-12-19 14:20:00,GET /profile.php?user=saif_1603035 HTTP/1.1,400
10.130.2.1,2017-11-30 17:03:12,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,2017-12-18 19:04:59,GET /compiler.php HTTP/1.1,200
10.131.2.1,2017-11-29 15:56:44,GET /profile.php?user=superman100 HTTP/1.1,400
10.129.2.1,2017-11-17 05:02:13,GET /edit.php?name=mahadi HTTP/1.1,400
10.128.2.1,2017-12-19 11:26:24,GET /robots.txt HTTP/1.1,404
10.131.2.1,2017-11-30 16:16:30,GET /submit.php?id=64 HTTP/1.1,403
10.128.2.1,2017-11-30 15:01:15,GET /description.php?name=Matrix%20For%20My%20Valentine HTTP/1.1,401
10.130.2.1,2017-11-29 17:48:49,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,2017-12-15 13:35:04,GET /edit.php?name=ksrsingh HTTP/1.1,403
10.128.2.1,2017-12-23 04:57:01,GET /js/vendor/moment.min.js HTTP/1.1,200
10.130.2.1,2017-12-02 19:29:04,GET /contestsubmission.php?id=3 HTTP/1.1,401
10.131.2.1,2017-11-30 14:58:54,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,2017-11-30 14:05:10,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,2017-12-01 10:27:54,GET /login.php HTTP/1.1,200
10.130.2.1,2017-12-15 08:55:20,GET /description.php?id=75 HTTP/1.1,401
10.130.2.1,2017-11-19 21:29:41,GET /allsubmission.php?name=shawon HTTP/1.1,400
10.129.2.1,2017-11-30 21:01:31,GET /contestsubmission.php?id=16&show=Tasnim_1610007 HTTP/1.1,200
10.128.2.1,2017-11-21 09:24:39,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,2017-11-30 15:32:17,GET /css/normalize.css HTTP/1.1,403
10.130.2.1,2017-11-30 12:02:41,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1,2017-11-18 21:55:34,GET /sign.php HTTP/1.1,200
10.130.2.1,2017-11-30 15:08:40,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,2017-11-18 08:40:18,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.129.2.1,2017-11-19 15:28:57,GET / HTTP/1.1,302
10.131.0.1,2017-11-29 18:12:21,GET /showcode.php?id=288&nm=Riyal_RUET HTTP/1.1,400
10.131.2.1,2018-01-18 12:50:36,GET /submit.php HTTP/1.0,400
10.128.2.1,2017-11-30 16:50:41,GET / HTTP/1.1,302
10.129.2.1,2017-11-30 03:22:03,GET / HTTP/1.1,302
10.131.0.1,2017-12-03 14:39:26,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1,2017-11-19 20:55:18,GET /contestproblem.php?name=RUET%20OJ%20Final%20Test HTTP/1.1,400
10.130.2.1,2018-01-29 20:18:16,GET /dcss/bootstrap-datetimepicker.min.css HTTP/1.1,403
10.128.2.1,2017-11-29 17:58:23,GET /profile.php?user=ksrsingh HTTP/1.1,200
10.131.0.1,2017-11-22 23:22:51,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-30 12:25:11,GET /allsubmission.php?page=3 HTTP/1.1,403
10.130.2.1,2018-01-29 20:26:44,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,2017-11-23 13:58:16,GET /pcompile.php HTTP/1.1,401
10.129.2.1,2017-11-30 16:39:29,GET /standings.php?id=12 HTTP/1.1,400
10.128.2.1,2017-11-30 15:53:12,GET / HTTP/1.1,302
10.128.2.1,2017-11-30 14:05:16,GET /showcode.php?id=281&nm=shawon HTTP/1.1,403
10.131.2.1,2017-11-25 11:14:29,GET /details.php?id=35 HTTP/1.1,400
10.128.2.1,2017-11-30 12:17:48,POST /process.php HTTP/1.1,302
10.131.2.1,2017-12-01 18:12:52,GET /allsubmission.php?name=shawon HTTP/1.1,400
10.128.2.1,2017-11-30 16:20:40,GET /submit.php?id=68 HTTP/1.1,401
10.130.2.1,2017-11-30 18:41:17,GET /css/style.css HTTP/1.1,400
10.129.2.1,2017-11-30 17:00:48,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304
10.131.0.1,2017-11-30 07:52:58,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.129.2.1,2017-11-30 17:06:48,POST /action.php HTTP/1.1,400
10.129.2.1,2017-11-18 08:40:17,GET /countdown.php?name=Another%20Multiplication%20Game HTTP/1.1,401
10.131.0.1,2017-11-23 19:01:16,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,2017-11-10 15:55:47,GET /css/normalize.css HTTP/1.1,304
10.130.2.1,2017-11-30 13:39:45,GET /css/main.css HTTP/1.1,200
10.130.2.1,2017-11-29 16:44:25,GET /editcontestproblem.php?id=42 HTTP/1.1,401
10.131.2.1,2017-11-30 14:56:51,GET /description.php?id=71 HTTP/1.1,403
10.131.2.1,2017-11-16 00:20:24,GET /login.php HTTP/1.1,200
